"test 136"
-0.879833215625,2.2621533869 -0.983432879975,4.23946437657 -1.93459087887,3.38214225031 -3.86148447997,2.39313613197 -1.94949618403,2.08648624374 -1.91022049578,1.10798689797 -3.88914353042,1.11005981837
"Base Result" ['success']
"Base Time" [19.34481120109558]
"Eband Result" ['fail_noFinding']
"Eband Time" [53.80831789970398]
"TEB Result" ['fail_noFinding']
"TEB Time" [51.432044982910156]
"DWA Result" ['fail_noFinding']
"DWA Time" [49.72521209716797]
"PIPS Result" ['success']
"PIPS Time" [30.91008496284485]
