"test 110"
-2.55021055229,3.39960778379 -2.83412553998,1.48940629382 -1.60180749571,1.10594169756 -0.505937577173,3.35493688705 -3.73160144021,2.2013908156 -3.68203335142,3.48135107816 -1.99808213251,3.33846100151
"Base Result" ['success']
"Base Time" [17.827175855636597]
"Eband Result" ['success']
"Eband Time" [19.26212501525879]
"TEB Result" ['success']
"TEB Time" [14.085383892059326]
"DWA Result" ['fail_noFinding']
"DWA Time" [45.149949073791504]
"PIPS Result" ['success']
"PIPS Time" [27.441549062728882]
