"test 103"
-3.66803116192,1.1522414845 -3.7904201859,3.06455441663 -0.749794868161,3.40844471049 -2.7132522981,1.29360689224 -1.61510017306,2.32919382607 -1.71626110854,1.23283387371 -0.747579090807,1.02286937475
"Base Result" ['success']
"Base Time" [18.737777948379517]
"Eband Result" ['fail_noFinding']
"Eband Time" [45.5539128780365]
"TEB Result" ['success']
"TEB Time" [16.229501008987427]
"DWA Result" ['fail_noFinding']
"DWA Time" [45.27612614631653]
"PIPS Result" ['fail_noFinding']
"PIPS Time" [45.45781207084656]
