"test 174"
-0.68694414726,3.40745899983 -2.74419925335,3.25846472286 -3.78383317311,4.23884550031 -1.55863133333,1.26163015558 -1.67575246261,2.00560713926 -2.68702189523,1.12032270082 -3.57123160088,2.05322311491
"Base Result" ['fail_noFinding']
"Base Time" [126.45478701591492]
"Eband Result" ['success']
"Eband Time" [55.803531885147095]
"TEB Result" ['success']
"TEB Time" [41.356032848358154]
"DWA Result" ['fail_noFinding']
"DWA Time" [133.9578719139099]
"PIPS Result" ['success']
"PIPS Time" [74.29711699485779]
