"test 171"
-0.928330841903,1.133072355 -3.87207683179,1.4062925278 -0.967379078418,4.05012487366 -2.5086905792,4.16725962551 -2.66204087068,2.16716360385 -1.66391047285,2.49472024383 -1.73240783823,4.31660429389
"Base Result" ['success']
"Base Time" [45.42437410354614]
"Eband Result" ['success']
"Eband Time" [48.22697114944458]
"TEB Result" ['success']
"TEB Time" [35.279500007629395]
"DWA Result" ['success']
"DWA Time" [38.31550598144531]
"PIPS Result" ['success']
"PIPS Time" [73.39634609222412]
