"test 125"
-1.63435365541,4.20428763964 -1.59058062732,1.18305512495 -0.817989546424,3.17422701707 -1.96592097103,3.33682815843 -0.955269601574,2.42622769572 -1.52507392212,2.08513530712 -2.9164502202,3.34480771982
"Base Result" ['fail_noFinding']
"Base Time" [46.91349506378174]
"Eband Result" ['fail_noFinding']
"Eband Time" [47.123241901397705]
"TEB Result" ['fail_noFinding']
"TEB Time" [47.81005096435547]
"DWA Result" ['fail_noFinding']
"DWA Time" [48.500149965286255]
"PIPS Result" ['fail_noFinding']
"PIPS Time" [48.31010890007019]
