"test 111"
-2.89045685752,2.29462451436 -2.67883305133,1.26679984911 -0.727510246908,3.17602964903 -0.532109794914,4.06525467202 -3.50675224675,4.11294112617 -0.524448633297,2.14771312667 -3.63980235093,1.09994751378
"Base Result" ['success']
"Base Time" [17.99202799797058]
"Eband Result" ['fail_bumped']
"Eband Time" [28.44227385520935]
"TEB Result" ['success']
"TEB Time" [14.486304998397827]
"DWA Result" ['fail_noFinding']
"DWA Time" [45.14114689826965]
"PIPS Result" ['success']
"PIPS Time" [30.350102186203003]
