"test 8"
-3.95774686071,1.39371461793 -2.6838577408,4.34128115744 -3.80967814412,2.49541152149 -0.688380250968,3.2555342584 -0.754474064725,4.01121405474 -1.83783514549,3.16193882276 -2.87453545689,1.01382907234 -1.70598184169,2.37342036174 -0.68273766866,1.44059083553
"Base Result" ['fail_noFinding']
"Base Time" [246.6104588508606]
"Eband Result" ['fail_noFinding']
"Eband Time" [247.34068417549133]
"TEB Result" ['fail_noFinding']
"TEB Time" [246.1516411304474]
"DWA Result" ['fail_noFinding']
"DWA Time" [247.4673731327057]
"PIPS Result" ['fail_noFinding']
"PIPS Time" [246.8010311126709]
