"test 114"
-2.88106727681,1.31414874495 -0.673538360211,2.30917461741 -1.65718351606,4.22561504366 -3.88563935872,3.1336343549 -1.61054915032,2.46384276931 -2.86299833622,2.13630991557 -2.91702879151,4.31931926764
"Base Result" ['success']
"Base Time" [18.128424882888794]
"Eband Result" ['fail_bumped']
"Eband Time" [21.00019884109497]
"TEB Result" ['success']
"TEB Time" [17.927547931671143]
"DWA Result" ['fail_noFinding']
"DWA Time" [45.16983699798584]
"PIPS Result" ['success']
"PIPS Time" [28.560069799423218]
