"test 163"
-1.81041123795,1.04161624034 -1.59456234957,4.08691192175 -0.509696000286,3.49695925021 -2.8584673446,1.20434374334 -3.60346863071,1.48316348602 -2.62555242655,2.32688580533 -0.699993261272,4.32399179138
"Base Result" ['success']
"Base Time" [37.65145492553711]
"Eband Result" ['success']
"Eband Time" [40.58531713485718]
"TEB Result" ['success']
"TEB Time" [29.8038649559021]
"DWA Result" ['success']
"DWA Time" [31.861161947250366]
"PIPS Result" ['success']
"PIPS Time" [59.18099498748779]
