"test 148"
-0.583686043388,3.25095903548 -1.73883624667,3.0210449069 -2.98193593604,1.07978809202 -0.512162709447,2.23074390473 -3.55556218953,4.15225687851 -3.76330432567,3.33769725191 -2.74236757425,2.09595027113
"Base Result" ['success']
"Base Time" [27.040052890777588]
"Eband Result" ['fail_noFinding']
"Eband Time" [74.53717708587646]
"TEB Result" ['fail_bumped']
"TEB Time" [38.2611289024353]
"DWA Result" ['fail_noFinding']
"DWA Time" [67.05210614204407]
"PIPS Result" ['success']
"PIPS Time" [47.63081097602844]
