"test 165"
-0.548997507272,4.00749308956 -3.6497291056,2.20643368677 -0.938383047226,3.12358630993 -2.71427887079,2.3725258745 -1.93542607005,2.48862569929 -0.891177493625,1.11999425423 -2.74020782508,3.26085873557
"Base Result" ['fail_noFinding']
"Base Time" [108.585608959198]
"Eband Result" ['fail_noFinding']
"Eband Time" [112.34603905677795]
"TEB Result" ['fail_bumped']
"TEB Time" [42.49218487739563]
"DWA Result" ['fail_noFinding']
"DWA Time" [105.38555002212524]
"PIPS Result" ['success']
"PIPS Time" [77.26707696914673]
