"test 129"
-2.79418614249,4.49386010307 -0.903018658289,4.13625802441 -1.60370726826,4.24818673099 -1.90992094497,2.41195634355 -0.967267242394,1.05016958784 -3.71376955518,1.47605772459 -0.920791599857,3.18457373291
"Base Result" ['fail_noFinding']
"Base Time" [46.56021285057068]
"Eband Result" ['fail_bumped']
"Eband Time" [39.689181089401245]
"TEB Result" ['success']
"TEB Time" [18.196431875228882]
"DWA Result" ['fail_noFinding']
"DWA Time" [46.44042897224426]
"PIPS Result" ['success']
"PIPS Time" [33.51300382614136]
