"test 158"
-0.89587282302,2.15428581816 -1.97567814008,4.10705872403 -1.92612209996,1.41098389868 -2.99523569624,1.19696513512 -3.83040857009,4.12711521208 -2.78729360008,2.43485020577 -0.639201784185,1.3650114998
"Base Result" ['success']
"Base Time" [33.15047812461853]
"Eband Result" ['success']
"Eband Time" [35.449923038482666]
"TEB Result" ['success']
"TEB Time" [26.201066970825195]
"DWA Result" ['success']
"DWA Time" [28.048686981201172]
"PIPS Result" ['success']
"PIPS Time" [52.47467088699341]
