"test 113"
-1.72087557905,4.03652896522 -3.79276405331,4.26066469319 -1.5368435988,2.38393449135 -3.83922731815,2.39444165685 -0.852186770059,2.3151349185 -0.764657426027,1.20542582316 -2.95170497773,2.45849406854
"Base Result" ['success']
"Base Time" [17.428355932235718]
"Eband Result" ['success']
"Eband Time" [18.691882848739624]
"TEB Result" ['success']
"TEB Time" [13.685201168060303]
"DWA Result" ['success']
"DWA Time" [14.690549850463867]
"PIPS Result" ['success']
"PIPS Time" [27.64382290840149]
