"test 102"
-3.53102603207,1.48897091397 -1.96313059484,4.15736011012 -2.94259976311,1.01594718801 -0.905360558034,4.13176280937 -0.971874150725,2.04630086146 -1.6370596916,3.48791377388 -2.98771123695,3.49580109136
"Base Result" ['success']
"Base Time" [17.39543604850769]
"Eband Result" ['success']
"Eband Time" [19.35899305343628]
"TEB Result" ['success']
"TEB Time" [13.740702867507935]
"DWA Result" ['success']
"DWA Time" [14.73303484916687]
"PIPS Result" ['success']
"PIPS Time" [27.946748971939087]
