"test 189"
-3.65322431362,4.36429451374 -3.68078606004,2.0160886427 -1.67163985159,3.08054485366 -2.82363503853,4.37266659882 -1.66762320346,1.44766090573 -0.924550871003,1.16872872606 -0.883213379613,3.15456443877
"Base Result" ['fail_noFinding']
"Base Time" [167.97096705436707]
"Eband Result" ['fail_noFinding']
"Eband Time" [167.6932430267334]
"TEB Result" ['fail_noFinding']
"TEB Time" [166.87495303153992]
"DWA Result" ['fail_noFinding']
"DWA Time" [167.7874300479889]
"PIPS Result" ['fail_noFinding']
"PIPS Time" [168.49747610092163]
