"test 149"
-3.68083650011,2.10050738101 -1.80399429158,3.33426436233 -3.8298385492,3.26753275436 -1.79465758845,2.14483524946 -3.70581195452,1.33729804053 -2.90779618102,1.437282153 -3.55655357146,4.28947944855
"Base Result" ['fail_noFinding']
"Base Time" [68.8766450881958]
"Eband Result" ['fail_noFinding']
"Eband Time" [75.58811497688293]
"TEB Result" ['success']
"TEB Time" [20.62996506690979]
"DWA Result" ['fail_noFinding']
"DWA Time" [69.19547200202942]
"PIPS Result" ['success']
"PIPS Time" [42.02209997177124]
