"test 117"
-0.915890175716,1.11423996554 -2.79964121797,4.09321070794 -1.89096099067,2.23627352903 -0.749646009932,3.47065210356 -1.78607164273,3.39067150439 -1.9332105501,4.17229282844 -2.86896527905,2.22070125713
"Base Result" ['success']
"Base Time" [17.592754125595093]
"Eband Result" ['success']
"Eband Time" [20.09215211868286]
"TEB Result" ['success']
"TEB Time" [17.63218593597412]
"DWA Result" ['fail_noFinding']
"DWA Time" [45.20810794830322]
"PIPS Result" ['success']
"PIPS Time" [27.67053198814392]
