"test 137"
-0.647396694836,4.23568365985 -0.98776691102,2.05365518286 -3.68926925769,4.2448188109 -3.55360679145,2.49814640258 -1.70899331602,1.49365742169 -1.80133572425,3.33002704644 -0.993342599029,3.01801111608
"Base Result" ['success']
"Base Time" [21.23615598678589]
"Eband Result" ['fail_bumped']
"Eband Time" [42.977237939834595]
"TEB Result" ['fail_noFinding']
"TEB Time" [52.5049409866333]
"DWA Result" ['fail_noFinding']
"DWA Time" [49.8153920173645]
"PIPS Result" ['success']
"PIPS Time" [38.76094889640808]
