"test 179"
-3.68915746963,3.44506452474 -3.53729838508,1.04305937185 -1.87498209494,2.12232223739 -3.65222127702,2.04835193092 -2.97000648126,4.10048556837 -3.58141561244,4.31299068984 -0.918532542543,4.47196680307
"Base Result" ['success']
"Base Time" [55.136523962020874]
"Eband Result" ['success']
"Eband Time" [57.63832998275757]
"TEB Result" ['success']
"TEB Time" [41.71907997131348]
"DWA Result" ['success']
"DWA Time" [48.765475034713745]
"PIPS Result" ['success']
"PIPS Time" [84.37830591201782]
